place_id,name,address,latitude,longitude,rating,reviews,keyword,region,created_at
ChIJaUNYhHSlfDURRH9cu9Cmhoo,Songpa-gu Office,"326 Olympic-ro, Songpa District, Seoul, South Korea",37.5144533,127.10590470000001,4.2,80.0,운세,서울 송파구,2026-06-26 06:15:28
ChIJ2eXxfHylfDUR1SN1jG6fpvI,대안운수(주),"South Korea, Seoul, Songpa District, 방이1동 162-6",37.5117663,127.12104049999999,,,운세,서울 송파구,2026-06-26 06:15:28
ChIJRb25ieGkfDURmUXxpK19Yvo,천지신당,"South Korea, Seoul, Gangdong-gu, Cheonho-dong, 227-22 3층",37.546180899999996,127.1375433,,,점집,서울 강동구,2026-06-26 06:15:30
ChIJZWF5DguxfDUR4uYBRxU7-QM,강동구 천호동 점집 금화당~불꽃선녀,"South Korea, Seoul, Gangdong-gu, Cheonho-dong, 393-13 참존숯불바베큐 건물 뒷편/강동 헌책방 골목 안",37.543169,127.1313395,,,점집,서울 강동구,2026-06-26 06:15:30
ChIJv1hinwGwfDUR1GZLVB9RGig,신점여왕,"548-1 Cheonho-dong, Gangdong-gu, Seoul, South Korea",37.5408563,127.12990099999999,,,신점,서울 강동구,2026-06-26 06:15:32
ChIJZSnQMtukfDURE8vKvM-SGho,Saju,"South Korea, Seoul, Gwangjin District, Hwayang-dong, 190번지 1층",37.5475457,127.0722632,5.0,1.0,신점,서울 강동구,2026-06-26 06:15:32
ChIJC7Svroi7fDURL8_kkDZCBiI,서울 용한점집 수연궁,"85-1 Jungnangyeok-ro, Jungnang-gu, Seoul, South Korea",37.6010852,127.0776123,4.8,9.0,신점,서울 강동구,2026-06-26 06:15:32
ChIJBzfCD6mwfDURsyIVvW8qeR0,유박사의 신점,"South Korea, Gyeonggi-do, Guri-si, Inchang-dong, 628 1번지 유박사",37.6064174,127.1291847,3.7,3.0,신점,서울 강동구,2026-06-26 06:15:32
ChIJRzhFkf-vfDURwaHF2-7yLFI,예스 천호신점,"454-66 Cheonho-dong, Gangdong-gu, Seoul, South Korea",37.538346499999996,127.1268169,,,신점,서울 강동구,2026-06-26 06:15:32
ChIJy6bNkYCvfDUR6Yb8moqNYpQ,부자되는도장 인감 사주 개명도장 전국택배 (37년경력 도장장인),"South Korea, Seoul, Gangdong-gu, Gil-dong, 237-2 부자되는도장",37.5342479,127.1420081,5.0,71.0,사주,서울 강동구,2026-06-26 06:15:33
ChIJ28FgNjKxfDURPJ-_wo4S0do,마법사타로사주,"369-1 Gil-dong, Gangdong-gu, Seoul, South Korea",37.540704399999996,127.13991190000002,,,사주,서울 강동구,2026-06-26 06:15:33
ChIJTW4b6v-vfDURmD6TJ0FwsYI,사주와 타로 포춘(cafe 포춘페이지),"South Korea, Seoul, Gangdong-gu, Cheonho-daero, 157 30-5 2층 사주와 타로 포춘",37.5388789,127.12778189999999,4.4,19.0,사주,서울 강동구,2026-06-26 06:15:33
ChIJYUdUJ5exfDURVYoxflU2Rc0,작명 개명 사주 궁합 출산택일 운세풀이,"225-1 Myeongil-dong, Gangdong-gu, Seoul, South Korea",37.547514299999996,127.15417299999999,,,사주,서울 강동구,2026-06-26 06:15:33
ChIJl95VQgCxfDUREVG45gwBaus,동호사주,"South Korea, Seoul, Gangdong-gu, Yangjae-daero 124-gil, 19 보성빌딩 308호",37.543044099999996,127.14321199999998,,,사주,서울 강동구,2026-06-26 06:15:33
ChIJZZLLaPCvfDURvg71UuTQcCQ,달란트사주타로,"South Korea, Seoul, 번지 1층 107 호 파크프라자 KR 서울특별시 강동구 성내동 428-2",37.526853,127.1346721,,,사주,서울 강동구,2026-06-26 06:15:33
ChIJ2T6pYyujfDURPOSQXL0dyfs,사주엔티,"190-1 Hyehwa-dong, Jongno District, Seoul, South Korea",37.583727599999996,127.00227219999998,,,사주,서울 강동구,2026-06-26 06:15:33
ChIJVaQQoPejfDUR-XIPOBXmRss,Saju,"237-10 Nonhyeon-dong, Gangnam District, Seoul, South Korea",37.509070699999995,127.0374098,,,사주,서울 강동구,2026-06-26 06:15:33
ChIJ92ZgCB6wfDURaiaKe7rRiMA,명리철학관,"South Korea, Seoul, 길동 230번지 201호 강동구 서울특별시 KR",37.5348797,127.14209919999998,,,사주,서울 강동구,2026-06-26 06:15:33
ChIJc32uJBywfDUR8JNmGITtCb0,꽃불정사,"South Korea, Seoul, 길동 393-5번지 2층 강동구 서울특별시 KR",37.5376725,127.1412933,,,사주,서울 강동구,2026-06-26 06:15:33
ChIJhZjbZhSxfDURPT2Dslm1nY8,생기원철학관(kss근력강화협회 강동센터),"52 Cheonjung-ro 11-gil, Gangdong-gu, Seoul, South Korea",37.5474671,127.1279131,,,철학관,서울 강동구,2026-06-26 06:15:35
ChIJBe7Ew_yvfDURADG36aRyh1g,진미철학관,"South Korea, Seoul, 성내동 245-44번지 1호 강동구 서울특별시 KR",37.5335356,127.13546389999999,,,철학관,서울 강동구,2026-06-26 06:15:35
ChIJccaqglmlfDURqlHZbpcNzVs,Cheolhag-Won,"South Korea, Seoul, 성내동 553-20번지 2호 강동구 서울특별시 KR",37.5303701,127.1211653,,,철학관,서울 강동구,2026-06-26 06:15:35
ChIJP_DQ7fuvfDURE5kE-Culv6k,정목철학관,"South Korea, Seoul, 성내동 384-5번지 3호 강동구 서울특별시 KR",37.5325353,127.13225419999998,,,철학관,서울 강동구,2026-06-26 06:15:35
ChIJtZ-TkaW7fDURGjkDZ8g1BcU,Chohyeondang,"52 Gyeomjae-ro 40-gil, Jungnang-gu, Seoul, South Korea",37.5857394,127.0871978,4.0,4.0,무당,서울 강동구,2026-06-26 06:15:37
ChIJC86RsZi7fDURaJsEpB_cZl8,무당조카반이,"104 Myeonmok-ro, Gwangjin District, Seoul, South Korea",37.562794,127.0797293,,,무당,서울 강동구,2026-06-26 06:15:37
ChIJtWcaE4SrfDURkHKdM_L0VnQ,무당 이태원보살,"29-4 Jungang-ro 187beon-gil, Gwangju-si, Gyeonggi-do, South Korea",37.4165109,127.2535161,5.0,2.0,무당,서울 강동구,2026-06-26 06:15:37
ChIJOZ7MQrWZfDUR6nmV1e_dsWg,서대문무당 백마장군,"64-65, Seodaemun-gu, Seoul, South Korea",37.5779339,126.9224398,5.0,3.0,무당,서울 강동구,2026-06-26 06:15:37
ChIJffmnvymgfDUR5VNpDjAkn9c,무당벌레,"South Korea, Seoul, 봉천동 42-56번지 1층 관악구 서울특별시 KR",37.485555399999996,126.95557450000001,5.0,1.0,무당,서울 강동구,2026-06-26 06:15:37
ChIJzU-RWuGvfDURaCiKLRoSeuY,도완녀신당,"South Korea, Seoul, 둔촌동 76-6번지 3층 강동구 서울특별시 KR",37.5301043,127.14250349999999,,,무당,서울 강동구,2026-06-26 06:15:37
ChIJe8q3hn67fDURv2m71OkrbIs,동대문점집 천존예언,"68-6 Jeonnong-ro, Dongdaemun District, Seoul, South Korea",37.5708649,127.05770400000002,,,무당,서울 강동구,2026-06-26 06:15:37
ChIJ4W31tDKjfDURa8NORSBWJh4,삼군부 총무당,"South Korea, 서울특별시 성북구 삼선동",37.5827224,127.00892150000001,4.3,6.0,무당,서울 강동구,2026-06-26 06:15:37
ChIJ07wjS0OhfDURPZCimqWHWek,Mudang-Gol,"산16 Bongcheon-dong, Gwanak-gu, Seoul, South Korea",37.467047,126.969326,3.7,51.0,무당,서울 강동구,2026-06-26 06:15:37
ChIJd33uoRW5fDUREnFLozg9wUM,손태희무당,"19 Deongneung-ro 89-gil, Nowon-gu, Seoul, South Korea",37.6609012,127.0743852,,,무당,서울 강동구,2026-06-26 06:15:37
ChIJixEXn-ivfDURl-rFjP8yHcQ,안온타로,"South Korea, Seoul, Gangdong-gu, Pungseong-ro 54-gil, 15 202호",37.528846699999995,127.13382080000001,,,타로,서울 강동구,2026-06-26 06:15:39
ChIJIwHgGZakfDURrn8CRNQYeJY,타로스토리(주),"South Korea, Seoul, Gwangjin District, Achasan-ro, 401-14 드림힐 202호",37.538054599999995,127.08701239999999,4.0,4.0,타로,서울 강동구,2026-06-26 06:15:39
ChIJIc_OTFWlfDURIEEqiW1cFO4,힐링타로,"South Korea, Seoul, 천호동 425-5번지 221호 대우한강베네시티 강동구 서울특별시 KR",37.540481,127.12496080000001,,,타로,서울 강동구,2026-06-26 06:15:39
ChIJB8RTJ72xfDURPl0BBNrb-yo,태하 타로 테라피,"South Korea, Seoul, Gangdong-gu, Godeok-ro 28-gil, 10-5 101호",37.5540108,127.13758899999999,,,타로,서울 강동구,2026-06-26 06:15:39
ChIJnQdb5BiwfDURrm-arUNVWVg,세양중운서울지점,"South Korea, 서울특별시 강동구 길동",37.5393166,127.14506819999998,,,운세,서울 강동구,2026-06-26 06:15:41
